hash,family,active_learning_sampling_frequency
d95c2aa334c098b0a41e0f96ab15cd1d,cryptography,0.16071428571428573
a91f77ab3ae83aaf20879453f00aff82,prime-factoring,0.16071428571428573
80323cb8c560a7d8260b3f43529d6499,clique-coloring,0.16071428571428573
ddfd170730b58b283d98518477b52fe5,cryptography,0.16071428571428573
66a1f530c185e09dc920e5ee57c8f6b1,planning,0.16071428571428573
ccc66f699505f84d67d7b4eaa78e5bd5,waerden,0.16071428571428573
39bf81d0cc1a93d9a650d0e490f760e6,prime-factoring,0.16071428571428573
3fd8869c1a5a7b8e4889a530e1ed2ea7,cnf-miter,0.16071428571428573
a96487823090da489a46cecfffc0b186,waerden,0.16071428571428573
2295b35f6bc78b67ebdbe42e53806e6b,prime-factoring,0.16071428571428573
55d6ee7178934d1940318ef5c2011107,planning,0.16071428571428573
7df66894fe6fbd7e6416faaadb50ba73,stedman-triples,0.16071428571428573
4dcf9b525d9f46f4b17b132c765322ed,hardware-verification,0.16071428571428573
7e5713aace2871a9ce610f7a21120a06,waerden,0.16071428571428573
b71310d81f17312ecd887797456b0fb7,spectrum-repacking,0.16071428571428573
92ad154ba931fb824f1c8bc542275cb2,stone,0.16071428571428573
50eb330d648cb301948412530799257f,hardware-verification,0.16071428571428573
26254890fa7107f85242ec9190da2a7a,cryptography,0.16071428571428573
3454285436b59c94031a9d8831dae833,scheduling,0.16071428571428573
74313b5880d5aad029aa8f0ef4e827b4,bitvector,0.16071428571428573
99e0a9b26bd19223b7cc7d60ee179565,quasigroup-completion,0.16071428571428573
01966a0fc52b2200a13f5f835275a919,subgraph-isomorphism,0.16071428571428573
7e3617b2007c1a6d15095840cf96ddd5,sgen,0.16071428571428573
474e9594ec7885cb1bebf66073eb2de2,fixed-shape-random,0.16071428571428573
4b52babff4fc7a1682ba5b2ce089e689,subgraph-isomorphism,0.16071428571428573
e4c903d2c5f67e835e50c13946a6a82c,diagnosis,0.16071428571428573
033f38da07bdbbad4763eaf1fe97ce37,termination-analysis,0.16071428571428573
cd118ff851f95661b2a3adfc3e393c74,schur-coloring,0.16071428571428573
ea27a2989279b30af0940b790dae4f94,sgen,0.16071428571428573
602cb5256a5c05e90aec931c7f3fc0ab,sgen,0.16071428571428573
59aef2589eb2cb2439a72f12bb698307,bitvector,0.16071428571428573
0ae917c2e0c1d39cbe411c29b2f5ff08,discrete-logarithm,0.16071428571428573
a0ad1f5449d31a1413d7cb8195c3df71,software-verification,0.16071428571428573
ae70d30c894d81578069acd91d3eb3f3,graph-based,0.16071428571428573
1c6281c3cc5c502b64a644ed644a8ab7,graph-based,0.16071428571428573
bb844a5223dc8aba071e71f152cd43f9,subgraph-isomorphism,0.16071428571428573
75ebc3b161329b03dfa12c164513ad5d,software-verification,0.16071428571428573
fb3d56089d0e7b403190a3dc661f1293,bitvector,0.16071428571428573
0f46a676eab0d62b0b59356cb39e22ae,cryptography,0.16071428571428573
69962272968e0a3a280479582308770c,quasigroup-completion,0.16071428571428573
32bed31ddefe3725cce5b267ef36c489,software-verification,0.16071428571428573
c3c80c8b7e9a4eb4c99be20bee4e2c48,bitvector,0.16071428571428573
8a25c090c30d0b5416658fd8a756080e,software-verification,0.16071428571428573
645560b13232e3b931ad8759c0fea6f7,quasigroup-completion,0.16071428571428573
bc71c439e136607aadbbac91cc34d378,cellular-automata,0.16071428571428573
740e92f74d485a285242d8c4a437b084,graph-based,0.16071428571428573
4dde0c9c5dc0c2b44d750d22c618a6a9,subgraph-isomorphism,0.16071428571428573
ed66ffc6537c6fcff3ccc195baccd0b2,ordering-principle,0.16071428571428573
ed121f2f4679309b609ba475ccb79509,bitvector,0.16071428571428573
4a803244add25e6863bbd7b377099ea5,scheduling,0.16071428571428573
9af3e90a5ae6fb8f917abc45aeb4b06a,subgraph-isomorphism,0.16071428571428573
801b1e85dd09faed4459f29dc2ed8557,pigeon-hole,0.16071428571428573
e823071e58960a155122139ab4d0f44a,petrinet-concurrency,0.16071428571428573
63832d9feb66485b5d1698febe76364a,miter,0.16071428571428573
8ac86d57bc54e2da562403d6faf5865c,graph-based,0.16071428571428573
9eac581d9c5da21697ed9df49bd4d71b,diagnosis,0.16071428571428573
be805e2615367977aa2ef37681a01956,pigeon-hole,0.16071428571428573
0b79fd06074d17e8919ae2de094c168b,gray_codes,0.16071428571428573
71659580721582507b1903ad9866b36a,pythagorean-triples,0.16071428571428573
75429ff7acb5acb597abe01aa745c2a6,graph-based,0.16071428571428573
ec8ee4df76e8b70733f5fc6afbffba07,quasigroup-completion,0.16071428571428573
b5a4679f784c762bdaec484352c454f4,sgen,0.16071428571428573
1c7b5b34e3382e001cda8534cd375694,modcircuits,0.16071428571428573
38ba4510b6bcbb91682c5ab567f900bc,bitvector,0.16071428571428573
447a4317bafeaa2f4a3eeb1516ff45a6,random-modularity,0.14285714285714285
de0f96a530afcb6bbc8025c5c69e61a1,unknown,0.14285714285714285
a3d7585b12914a97d9c11d65897194b9,maxsat-optimum,0.14285714285714285
94f515f8db5e860d4ec3e71c999fef13,planning,0.14285714285714285
ad65eff6de4d7da5c4197919936819d5,argumentation,0.14285714285714285
73279b00b13e6099b1fd727378b0dcae,fpga-routing,0.14285714285714285
9e867160f5dd14c2127a2e513f48b7d5,hypertree-decomposition,0.14285714285714285
31f9def879e3f935137fde395aa41d90,software-verification,0.14285714285714285
ef83601257510b39572641f2ba485470,influence-maximization,0.14285714285714285
20262e9643d524e66cd542e9ba1a4a20,software-verification,0.14285714285714285
a47bac6abe63cd6e5252b8b63c747b40,planning,0.14285714285714285
ea0afc0e87aa23ad619593cc68e4db5d,unknown,0.14285714285714285
8b31606e10656ff7eb2936262b647443,argumentation,0.14285714285714285
21c8393ab167357d0ae8040c61338bc0,argumentation,0.14285714285714285
e724ce11027976e35cfb8ca6881d741b,bitvector,0.14285714285714285
208493ac024b007607863a6c851a0b6f,hardware-verification,0.14285714285714285
e13905790d8d6e35999ee153f50bbdee,bitvector,0.14285714285714285
0462a0427297f8979588174b502bd044,graph-based,0.14285714285714285
5cc1142a0b6df4219e5d9b43c13c0477,erdos-discrepancy,0.14285714285714285
d765837689ffb1173943095f2fc42b96,hypertree-decomposition,0.14285714285714285
9276ce38c625b2d00de247f8588f1542,cryptography,0.14285714285714285
6afdaec2b82ea578e0c3aeaff3269ef2,random-modularity,0.14285714285714285
f32bb347996c351bc3e9a91c58e8601d,influence-maximization,0.14285714285714285
3a1aeb4f09c3e2c147b5abb785019137,software-verification,0.14285714285714285
a226b8099697bd0be93f4dd7b77d6fc0,hardware-verification,0.14285714285714285
1521bf4c6531b57b4052f24f8a1ea7d9,miter,0.14285714285714285
cf801b6e9f208f1560b71c26417931a8,fpga-routing,0.14285714285714285
c11048ce0934980ee0ee8a3584010b96,miter,0.14285714285714285
9cf87c9798f4ffe885f2de05503d28fc,subgraph-isomorphism,0.14285714285714285
c9b0c4aab534c2ba07e13495055e3c43,ensemble-computation,0.14285714285714285
eab89c4c64875472df90dbff468e3f68,ramseycube,0.14285714285714285
938be7a03ff1f4ac3b09faa40f7d12b4,fermat,0.14285714285714285
fc385849ba535cf111847af7d8ae7f99,rooks,0.14285714285714285
cbfcafc83e030bc0cac0e1424ed1c851,subgraph-isomorphism,0.14285714285714285
9088abb2751e981267b494b3c4ad2156,purdom-instances,0.14285714285714285
3c1252e11adea78ca57afd0f9ed8f8fe,petrinet-concurrency,0.14285714285714285
312f3a5066497d26a734834aa1c8c4eb,graph-based,0.14285714285714285
b1770a04ee8e33b42f589e31da819ad5,bitvector,0.14285714285714285
4a584f1baae6b5e5d44b12ca69905def,scheduling,0.14285714285714285
3a83b783bfcdfe645d4a8e7c5e1f1a33,planning,0.14285714285714285
fb1defc9f48b401612b1dcdddfaa69d5,popularity-similarity,0.14285714285714285
f0e964156d4d5ce17ecc9fa95b89c3d4,cryptography,0.14285714285714285
4c9c02f80d49a2cb914230a01f4b433a,waerden,0.14285714285714285
eb09e5484eaf494d6c1abe60c5b38b7e,minimal-superpermutation,0.14285714285714285
0b348eb6b61e4f0026437fda402c9b62,petrinet-concurrency,0.14285714285714285
0241f35c5752768d2b0580533d143a14,spectrum-repacking,0.14285714285714285
0ff0fc8ef80d32742d38231869d5d244,spectrum-repacking,0.14285714285714285
8d04ddb02298c335394dc78b177bb0e4,spectrum-repacking,0.14285714285714285
48392b808e8c0cd2a01ec1d2c6fad5dc,hardware-verification,0.14285714285714285
3ee7b4b7e772d0fa278ab63eb1861d5b,ordering-principle,0.14285714285714285
bd68c32bea610296ffccffb600d41f72,social-golfer,0.14285714285714285
c8b2c5e7df604ceeb93cb1ef04f4c9d4,erdos-discrepancy,0.14285714285714285
37aad570c1cd0eeff448e04d3d2ba9b4,graph-based,0.14285714285714285
4a7787d8a9e416c9a9b66b3230834b1e,hardware-verification,0.14285714285714285
4bd4352faccec2f413b32098b444de5f,hardware-verification,0.14285714285714285
e0ebbebd8c2372191ce9425292f241c5,cryptography,0.14285714285714285
1a3320d3cf32f211b3e7b875745713e2,planning,0.14285714285714285
fa2a4e5220a9023e911f0c1a0de4e9c2,unknown,0.14285714285714285
c76239a08fd7090e5b2938d02f76a3fe,miter,0.14285714285714285
1dd5ffcc6c443948656e5c5d9a982098,software-verification,0.14285714285714285
60288b7018d18d48484e9b8e8e428031,finite-state-machines,0.14285714285714285
c37b4ce8f68fe990fa25d5bb51f478c4,cryptography,0.14285714285714285
11f7856b53db9263e48e81a61b0573fd,stedman-triples,0.14285714285714285
9465255db68e03d8658d4cc7296e4b9e,hardware-verification,0.14285714285714285
9d7caee59e9d362d132f1cd785de8a0b,core-based-generator,0.14285714285714285
eb1a4ebfe10d193d02abaca2b9e15bdf,greentao,0.14285714285714285
7e8cd205be140936b35d713db474a2be,rbsat,0.14285714285714285
8ca91a044f225b40f83fbd9923af0b8c,hardware-verification,0.14285714285714285
f28ae496df3f3b50c3a9fc17b60b7448,waerden,0.14285714285714285
8ae40807797b2b547a8fca9fc789273c,random,0.14285714285714285
05f5567936f582edc0d3ea9903f540bc,sgen,0.14285714285714285
b5028686db9bd1073fa09cbd8c805f47,cellular-automata,0.14285714285714285
e4cc0b4fb0efb76363cb55a50726a913,waerden,0.14285714285714285
44215159bd9456186b36187bf187c902,ramseycube,0.14285714285714285
cd670fb043fba9266428987dcbec71fa,coloring,0.14285714285714285
8d2f1baabeca18a3c88fcc78d713bc23,greentao,0.14285714285714285
37450147d1a972829b0e6b3cf9d6ccaa,design-debugging,0.14285714285714285
83ce5fddac3998960d4d95b590389f65,hardware-verification,0.14285714285714285
19f63977cd3dca75b4efac7ed6b840c3,planning,0.14285714285714285
6f9d7d962beea74eddf5077eee7c1e24,pebbling,0.14285714285714285
b7f30726f549bf71492647d7e386c1f3,cnf-miter,0.14285714285714285
58f64e2fcb7f641652d782dc694cc103,clique-width,0.14285714285714285
7d62976808ec8c51f058bffaf0756c2d,miter,0.14285714285714285
40a56bb4dd589de1da70855f3dbf8b0a,cryptography,0.14285714285714285
118415e2696075a8a1c5720c1838f1a7,subgraph-isomorphism,0.14285714285714285
df65fa730c6c5c91027c159279f357c1,pythagorean-triples,0.14285714285714285
34d4855d35512e718f73405f1291a592,hardware-bmc,0.14285714285714285
db6c1678a8a5e9d2f647e9d73ec73125,diagnosis,0.14285714285714285
ff94599c5d0f280580a2f5e3ad78d452,planning,0.14285714285714285
55148deb944978e35b4a432e20ec4ccb,subset-cardinality,0.14285714285714285
72b98682d24c8c75951745688d2f60ff,miter,0.14285714285714285
1c3ead67cae5d59d980d770049594c12,fixed-shape-random,0.14285714285714285
6db155290e3a34927bf7e9615c8387b2,diagnosis,0.14285714285714285
83288b30ce2ae4cec29caa482d1ed820,graph-isomorphism,0.14285714285714285
b14723fd0acbb7a5b497c4ddb4e3d813,software-verification,0.14285714285714285
da72fa2e7bc48f9c0288b31db6c3f2e4,software-verification,0.14285714285714285
62060247cd0ad566a828c30571c2c774,unknown,0.14285714285714285
652bac304e2a712d4b37e8ef2668b005,generic-csp,0.14285714285714285
f3f7e53b8fbd76324b30e8595dc455fc,minimal-disagreement-parity,0.14285714285714285
6215163bc9223383b76bd16222c98f66,puzzle,0.14285714285714285
368939174c293be56ed64756b17b6c9a,miter,0.14285714285714285
36b272e6ffd1663d637b0fcc0ddc37d4,diagnosis,0.14285714285714285
5d6727fce664860a97745374e3293200,cryptography,0.14285714285714285
6992eb15532fdaba136f42b83eef5748,graph-isomorphism,0.14285714285714285
818c585e5986431917605fca8d775034,hardware-bmc,0.14285714285714285
56438fbbe8c1ec5d950209885cdd2b99,unknown,0.14285714285714285
a9a3cf2aae21ec3f7a30cccfca54a936,hgen,0.14285714285714285
d6402b482a5dc102a5b09360689e2be8,ensemble-computation,0.14285714285714285
5690b9b0380aa9508699e56cae5918b5,hgen,0.14285714285714285
c2bfe541b7cff948fa3193e9ca0eddee,random-csp,0.14285714285714285
9e469bffc3f862d6321d84a4ef83969c,edit-distance,0.14285714285714285
1647fbd9ca6e5fb8ab052e79734636a9,auto-correlation,0.14285714285714285
0be7677e00434b17e9e35104d290f600,quasigroup-completion,0.14285714285714285
38052005a610a47c08a0aa142a9de7cc,diagnosis,0.14285714285714285
b5c3e33e90f4c95502754c7e2e92a6d2,perfect-matching,0.14285714285714285
d23bf408255166c66f8e54a735cd095a,graph-isomorphism,0.14285714285714285
7adc1ade3384505af00ff8f7be23f5bd,tree-decomposition,0.14285714285714285
2ba50be551d72853ba662e11371b24c1,at-least-two-sol,0.14285714285714285
d795349b7b01cc661cc3f682acd4afa7,planning,0.14285714285714285
0842eb01dc00232edc0b26ccb2f19f25,unknown,0.14285714285714285
c3d8096db125f4bade48cfd0dcf441f3,argumentation,0.14285714285714285
1f81f7e009f501014cb23a8c2d41836f,diagnosis,0.14285714285714285
80b00b980dafd615a74c1fd56e7363cd,cryptography,0.14285714285714285
52d591859e2047fa6c804d6424c55c74,test-configuration,0.14285714285714285
254379ba985f92132932ecfbeffc9b54,graph-coloring,0.14285714285714285
6770ea539284f0b0eb7421043901e8a4,even-coloring,0.14285714285714285
f12494e0d35f59381afa1924004d7b43,hardware-bmc,0.14285714285714285
b06104a3bff8d2f7294da267e28bc1af,polynomial-multiplication,0.14285714285714285
9d20bb1bd01838d70177ffd3aa284aeb,miter,0.14285714285714285
48fba50f6130deb7acf799397d83e4f1,miter,0.14285714285714285
c9886f58320a360adbc8db9470563bea,scheduling,0.14285714285714285
a85db7ae2d8ab543d6c166607d7af3fa,sgen-balanced,0.14285714285714285
c9e1242a3df232c72f02bb5265003b4c,scheduling,0.14285714285714285
1e27f848701d670edefb2a9c698b2776,hardware-bmc,0.14285714285714285
14e21c70a36bbf25a525d835ceab52da,pigeon-hole,0.14285714285714285
a0a54d2adcf2360e6f19a8d12902aed4,rbsat,0.14285714285714285
c03c0266c3342f785a6ea93a53acd3ea,software-verification,0.14285714285714285
36a132f02c256d4b8bd16483deb842fc,unknown,0.14285714285714285
728d8551228f43ee4b1d76a516144e88,cryptography,0.14285714285714285
1113541da043983ac674e70d62f3aab6,cryptography,0.14285714285714285
4ed40dca9d17e37f77bbbef074561585,software-verification,0.14285714285714285
b4187ba4c8039dfb2ada3f97274f6a1a,rbsat,0.14285714285714285
1d8ba32a4ced58e32e4e5458b58dfc72,graph-coloring,0.14285714285714285
308ca488c6257e647108a340e3119c62,subgraph-isomorphism,0.14285714285714285
d88c6afc13cdad0e2c8371a879692b39,battleship,0.14285714285714285
d073291cb8eaf9be2038b9ad06cd1e61,hgen,0.14285714285714285
043f806db615f7a138d4beffe3367c1a,random-csp,0.14285714285714285
cee303b6b648d819c6553a3b7dacdb87,bioinformatics,0.125
d4a914e3e257179e39ec493a7d7b1140,ktf,0.125
31d7d9e146f7caddeb476bd56be4561b,planning,0.125
ddd91958c7f99833af9d42cf39317cdf,bioinformatics,0.125
9038cae94b46b46e93d4209f2865feb0,graph-based,0.125
02c3f1d24074cba45a64d0b4b5aa0238,hardware-bmc,0.125
ba2c6f2c7df22e73305ea3249ccbc325,schur-coloring,0.125
d421913def55cb5f7302ffe9918cc153,sorting-networks,0.125
e0865e41d14d6f6e2f54581f1e931950,random-modularity,0.125
e66bc0cbd0271ee3282b172374666f1a,graph-isomorphism,0.125
ae17bcd042e6140aa72a2cd9f4c42b9c,petrinet-concurrency,0.125
bbf921d4a706d913feae923db73acfe0,scheduling,0.125
2b800b372ae6d7746cd5a967d1d16307,subgraph-isomorphism,0.125
0b4a57d8dab789e2476be5b1ac680eeb,pebbling,0.125
cb061ca757ddf062729e976974b9b151,pigeon-hole,0.125
8ac6fa76df5e0af8cf30e5c3f3a809f8,rubikcube,0.125
966261b966173ece5b770ce9cc67420f,bitvector,0.125
f0cf3617e70dba17cded17eba156af5b,subgraph-isomorphism,0.125
6eb1a684231ecfd5ba0617abfaa2c632,schur-coloring,0.125
65c52c85128e3e78431984e5cd96e315,miter,0.125
bd1fc6fc2a92be3511a46e245961778e,quasigroup-completion,0.125
08abbb56b2345b2da7af8866a4e8ad44,tensors,0.125
aa91e3e3aa382f2be3d3603be47fca42,bitvector,0.125
f75b5ecb5449ea3f6cc5d07bce20769a,graph-isomorphism,0.125
9e846d0ed491ae2620410eecbb3096c7,graph-isomorphism,0.125
d02fae1e84cfbe799c792ba237f08f66,scheduling,0.125
09d8544494e54bc756438e69567b4ba7,crafted-cec,0.125
3f9985018dd0c9655cdb7063258d0279,coloring,0.125
d412809f71b81b46d60d35dc8fac9134,subgraph-isomorphism,0.125
6e858531064077cc8a0dfde91f272dff,miter,0.125
2809096e4676a5198a462c8cc9956ded,crafted-cec,0.125
82b522463b5690e804a770b31426ab26,fixed-shape-random,0.125
d60f56735dc8e89d7d91a01f4340df0c,baseball-lineup,0.125
0f5921fb01e9157f405741b6d0a276d2,hardware-bmc,0.125
59fc779feee4390b57502814d424e0d6,random-modularity,0.125
95e4483696d150f4e07c2a2b37e8f015,sorting-networks,0.125
7b51d6655ec42d470f65bc9c1f39e018,subgraph-isomorphism,0.125
78b0cfff7367332d38fd7c6a30be312c,prime-testing,0.125
e025c23875a6e7239a074436b0ad89ce,graph-based,0.125
b46dcd6e740edf4ff5caa7b86d13616f,prime-testing,0.125
b70b07489391f3e323d29718ad2d61db,fpga-routing,0.125
8e563124a89cad469ee16552bb48d114,subgraph-isomorphism,0.125
c98cb332cef9805eb77f592e7470fc56,fpga-routing,0.125
4d81eed6d273a46023586600ce0f0c0c,tseitin,0.125
4ae9c039aac4244fe13136c2add78ad2,generic-csp,0.125
3915c14c582d6250e4a0653a6f7807e6,graph-coloring,0.125
c8a46d737c221d3907747b204029e0c3,hardware-verification,0.125
74b3e623f7c3a6b4a455a690cd95a3ba,quasigroup-completion,0.125
dc81cd1ae0f4e8ad19469f6f264a3807,hardware-bmc,0.125
b75fa7eb16af7691471a7e99c673f2e9,unknown,0.125
b004a860aa472a75b393c9fa934d409f,unknown,0.125
8915616ada833b0678dc057796f68486,sorting-networks,0.125
a8c50e130aa5eb28d4b66b205a9d718a,puzzle,0.125
7fc40a10dd29389fe0a2b86fc13c1759,sorting-networks,0.125
90e4f5f7c2ba1d2a5c25bd09e2f157df,subgraph-isomorphism,0.125
085792654d945c1de700245916f2c7f6,tseitin,0.125
7042dbc5432e4d78f81ec4041e10a387,puzzle,0.125
88d151d4e3c6ba9bd78454de141cd108,unknown,0.125
dc31f9a5c7bce9fa67d2dac4dd4b25e4,unknown,0.125
805a742eb8b4e0df3561ca8e0670670b,fpga-routing,0.125
95a4fd83c54ff1e2cd00f9d5fa807b31,graph-isomorphism,0.125
552b8976b37b0d8b58bc8edad91c5695,antibandwidth,0.125
cb8f9ffb66d9b5ef663e6759be0b5e4e,bioinformatics,0.125
6392cea0e1c5c95773c79cd143e2a934,polynomial-multiplication,0.125
7c6472811be33889e96b18df1c5a6b42,modulo_game,0.125
0dd29074a3f1ffa57429990b5260d5fe,planning,0.125
1b6ad52b2db90aa6123a64b4f6a5e201,miter,0.125
5c409dd2a3ca6066b7de7d72524b1bec,quasigroup-completion,0.125
6ff70a3aaf261b35b0b072f454a756be,graph-isomorphism,0.125
d96b51b728856b588991af6bb20bdde1,baseball-lineup,0.125
08b6f45c900d30fb65462a65df69e214,planning,0.125
a8f45f8be6e2f94b57c98217f43f77d1,ensemble-computation,0.125
8c556401f34d6c9ce2196943086ec828,unknown,0.125
3f688306f4263de7915f9d16dc907cd8,scheduling,0.125
42004e31c80a3eafcc6b3e09b3b42ca7,unknown,0.125
61a9c86cd08765a86cfbe9bc587f5b0a,quasigroup-completion,0.125
58c3cf0b8270552e79a074bb12956b00,bioinformatics,0.125
fec4ba2cf2416933dcf7b8153be97344,unknown,0.125
6d7c0deeffe06978367a90a10f608d59,subgraph-isomorphism,0.125
59543e3402c89011ad7268c2a87647d1,fpga-routing,0.125
98d60cd584d39a76022509a769839111,hardware-verification,0.125
0a11a3dcc342fba24aeda274ad56d478,graph-isomorphism,0.125
98c53d2e6e9cbf4a78a258adc529770a,influence-maximization,0.125
03d1d6df36fdec5be7b60e6f0cd382f7,graph-coloring,0.125
04e50bc7a121716e396dc538ab24490e,graph-coloring,0.125
5fea03f266f60a417e85af49a5d769e5,termination-analysis,0.125
213c4eabd02f12ff075c751edb6dbff9,cryptography,0.125
f14e830c78bd7c5959c54786d3ac81da,subgraph-isomorphism,0.125
60632fce4132ceacfddb8d0764befd96,scheduling,0.125
882120c8bf49526c88887be7f345eb19,rbsat,0.125
81b1006501379ec16fd22f047b78556f,cryptography,0.125
101c1853d834751cb1abda03f4477f9e,hardware-verification,0.125
aad5bbe8920c5afc84068bb1da27ee8f,auto-correlation,0.125
3c632491064f8b7b52656d2762971a05,bitvector,0.125
7bcbe64c5bdad9b53ca0aae0000e3bcf,cryptography,0.125
9697b9d90b8b974d82ceec5e99ab7b48,rbsat,0.125
375b0bb96005020dea369b22f85ed8f5,bitvector,0.125
21a16f532f37b506ba9b59952a40a2b6,hypertree-decomposition,0.125
f70cade238a34edab854f2c5cac881ea,subset-cardinality,0.125
a792f3f9b419ae76dba92be9ca087a7b,rbsat,0.125
aacfb8797097f698d14337d3a04f3065,planning,0.125
0cca2c91974f5ad8064965cd97bcea74,hardware-verification,0.125
48c10853589afbbd3c7d09ef0157559a,parity-games,0.125
603a2d6f8962be577c6609e70296b8ee,software-verification,0.125
b150919f4cd8c428a968eeb819379fc3,planning,0.125
7ef489e2f958158fbc5cda361702f684,rbsat,0.125
87daaee8aedd931f03bc3577ce787070,cryptography,0.125
73eea2912e1b5e74d971903952a97208,pigeon-hole,0.125
7a044c997ede14d00002f1db39d45170,sum-of-3-cubes,0.125
2851f5ffc9707f963807841a1ebcd839,hidoku,0.125
b1f69df5a20cab321a8417503d83f599,cryptography,0.125
ce331cf3c5f764ff9eeb2454a7cc1a78,pebbling,0.125
d5262ba0b0d305cdf92ca06d05a6c016,pebbling,0.125
b5aaab86d16888ac407029c7440dc8fb,clique-coloring,0.125
dbbd977e78d2e6a9d2d83c5077597591,hypertree-decomposition,0.125
fab5698f06861b62c881c77630fbcd4d,hypertree-decomposition,0.125
75c75e96c77a14029e4a6555b00fe22c,grandtour-puzzle,0.125
6b25002cab729db26fb2ee71ceed2efd,sgen,0.125
8e0dd5c191f74cd38e2d6b306a889cc9,planning,0.125
9029b7752f30cd818f3391489d7cffc5,planning,0.125
d7549284b74347abcdabaafb7b423249,cellular-automata,0.125
4ef0f670f650cf5c27067ca5df50b7ab,parity-games,0.125
d4acb8ca0d73ed82d6ff7f11fcccfa0c,clique-coloring,0.125
493c5c89da9da639a1c05632dbe8b7c9,rbsat,0.125
eb8e645a76ee634b675982241f3be257,rbsat,0.125
77cec45f73664612b39964d16a695de4,gray_codes,0.125
291709c47f0a249944f717e6ef951109,matrix-multiplication,0.125
39ad133b95ca87ca0842d3b4d17ec926,cryptography,0.125
380602278a69c8356d72ee604d62a426,cryptography,0.125
140f56ae75d27f8f64392ddbea8fdf20,cryptography,0.125
45c29ed9f56511fb8800e91fca228740,pigeon-hole,0.125
a5b3780bde07e46fa2d1955356ff219a,software-verification,0.125
140f7253372168258f9a7ad838de7075,bitvector,0.125
2dcc525ccb3eb88be9dcd4fbed1bab6c,cryptography,0.125
d447374ab066d782661638ee4bec8a6d,hgen,0.125
47710c9d33ea0a698b8d981387804190,miter,0.125
1e3a230c767270048f4ec3f31b1b2ada,cryptography,0.125
0b13f286a2068bae1cc6034fb38f1503,bitvector,0.125
676f9baf886ab8aee559ec00d6375382,scheduling,0.125
0779cddacfa34241cdf579cb2370ab8e,parity-games,0.125
8c200ea0a3ec996fd8425296367539e5,misc-satex,0.125
b418ff1175e0b727ac09053fdec0f7a2,software-verification,0.125
b2059a77acce5836fcaa1e26cd1bb1dc,software-verification,0.125
a37b83b23f52f6ebd06c5769584a4b3e,software-verification,0.125
3b5f922e28a18ed17be03f0fd3923ce8,cryptography,0.125
8e2bf97f9861eefd74a692fde1945702,software-verification,0.125
a0cb3207550d35f88b7d32748020610e,software-verification,0.125
bd434e301a36de29ccf1ce7d6343b887,planning,0.125
49f4b5d61b27f71400b89c2693926fcd,subset-cardinality,0.125
bc1a57d3db29650ab188fc14894b1881,gray_codes,0.125
1ec59670e3e922b77223dfb0bd049174,bitvector,0.125
c3e0e65e139c5314b8df1bc3293c608e,diagnosis,0.125
4cd60c4e03c91c83431875b7a351dd19,cryptography,0.125
90d7e34800b9c8338d4a1bd2563ee9ec,software-verification,0.125
48b7bbf2520ca7652296cc19959ed529,miter,0.125
0b847cc85f4f7e733b2746c6efb02dd8,diagnosis,0.125
1a828f3b11399d2e9c0709e5b322891a,diagnosis,0.125
10faafc5aaf72ba900b723ba97500c74,cryptography,0.125
efe204e6f0b514d4cc429cb8a9ce17d0,software-verification,0.125
5f5754b7a8d036ee51ced0e05ae62c6e,tree-decomposition,0.125
ddc7bef18e9a81b227a8e8d903d49455,planning,0.125
2035c51968baa1217ec6dafa13d012b1,minimal-disagreement-parity,0.125
86b50dbc0e6d25e78792b1ec7d8910a1,planning,0.125
334aa882de28856fc8c75885285d2a3c,hamiltonian-cycle,0.125
30a3306ed39394c9a9bfe2fcbaec8f74,hardware-verification,0.125
81e3136a3eee419eb490444b727c3131,bitvector,0.125
3be5e51c21f29f63eba4501a962493ee,stedman-triples,0.125
60522b751c6ec8f1f02e0c95ae60b721,core-based-generator,0.125
70c6bd806e874f16b7c6c999c847fe7b,prime-factoring,0.125
b862f2dddbc93dabf6a3a6eeca22d468,waerden,0.125
72a1b82b2c1f17b0e5e0d4a44937d848,cnf-miter,0.125
cd33a862b81ba7b887845d3510c41c62,cryptography,0.125
f4ba357b793f1de70c8c1e02d9c6b07a,cryptography,0.125
de904b10e25b6ca31faf0861609ac92f,gray_codes,0.125
338e4cd91f3a0c1661ca9290d074f3eb,pebbling,0.125
736b31af61c207d0c53a79b203a35dd9,bitvector,0.125
81786d9fbc1d82950215fb4399c3fa8d,prime-factoring,0.125
2b16b710df95018b7d53061fb416ec7d,pebbling,0.125
4cdf2909e347f2d72f7440834be5b55a,ramseycube,0.125
599b58ab6fe8214e7250f974f36ec71b,bitvector,0.125
02b69d0e5c2b68d5c3d650164b6c277d,ramseycube,0.125
33bc7daf6c398d1577e904833e889e33,hardware-verification,0.125
1a021f3c7bcb621aee1559634d052c0e,sgen,0.125
7da4e7f69019d26c330b6280bc4449b0,pebbling,0.125
3162e4e702f5d98d046005cb87afdbfc,pebbling,0.125
df46bc9454a43c39d536e4595c5bed40,cryptography,0.125
3f67f6767764855e516e5394be1145e5,grandtour-puzzle,0.125
4e6eccfddb9e4aa78a9710e07ebdd2a4,rooks,0.125
2447517075bed78fd855f495484275c8,pebbling,0.125
4c7c4853d09e2ec4bc7373311bd45f57,pebbling,0.125
190c646aa93f0fe89d9850a9b4260835,software-verification,0.125
